"","year","season","month","site","treatment","plot_id","individual_nr","id","functional_group","family","taxon","burn_year","elevation","latitude","longitude","course","csr_strategy","s_percent","c_percent","r_percent","trait","value"
"7900",2020,"wet_season","March","QUE","NB",5,2,"ABN3450","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"leaf_thickness_mm",0.551333333333333
"7901",2020,"wet_season","March","QUE","NB",5,2,"ABN3450","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"plant_height_cm",0.6
"7902",2020,"wet_season","March","QUE","NB",5,2,"ABN3450","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"sla_cm2_g",47.2805507745267
"7903",2020,"wet_season","March","QUE","NB",5,2,"ABN3450","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"wet_mass_g",0.0422
"7904",2020,"wet_season","March","QUE","NB",5,3,"AWG2964","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"dry_mass_g",0.00974
"7905",2020,"wet_season","March","QUE","NB",5,3,"AWG2964","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"ldmc",0.204621848739496
"7906",2020,"wet_season","March","QUE","NB",5,3,"AWG2964","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"leaf_area_cm2",0.522
"7907",2020,"wet_season","March","QUE","NB",5,3,"AWG2964","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"leaf_thickness_mm",0.522333333333333
"7908",2020,"wet_season","March","QUE","NB",5,3,"AWG2964","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"plant_height_cm",1.2
"7909",2020,"wet_season","March","QUE","NB",5,3,"AWG2964","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"sla_cm2_g",53.5934291581109
"7910",2020,"wet_season","March","QUE","NB",5,3,"AWG2964","Forb","Asteraceae","Hypochaeris taraxacoides",2019,3893.1,-13.214258,-71.619377,"PFTC5","R/CSR",13.9406789183911,24.3005634632986,61.7587576183104,"wet_mass_g",0.0476
"7911",2020,"wet_season","March","QUE","NB",5,1,"BWW2337","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"dry_mass_g",0.0329
"7912",2020,"wet_season","March","QUE","NB",5,1,"BWW2337","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"ldmc",0.382558139534884
"7913",2020,"wet_season","March","QUE","NB",5,1,"BWW2337","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"leaf_area_cm2",4.268
"7914",2020,"wet_season","March","QUE","NB",5,1,"BWW2337","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"leaf_thickness_mm",0.173
"7915",2020,"wet_season","March","QUE","NB",5,1,"BWW2337","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"plant_height_cm",8.1
"7916",2020,"wet_season","March","QUE","NB",5,1,"BWW2337","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"sla_cm2_g",129.726443768997
"7917",2020,"wet_season","March","QUE","NB",5,1,"BWW2337","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"wet_mass_g",0.086
"7918",2020,"wet_season","March","QUE","NB",5,2,"BUF4137","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"dry_mass_g",0.0162
"7919",2020,"wet_season","March","QUE","NB",5,2,"BUF4137","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"ldmc",0.462857142857143
"7920",2020,"wet_season","March","QUE","NB",5,2,"BUF4137","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"leaf_area_cm2",1.378
"7921",2020,"wet_season","March","QUE","NB",5,2,"BUF4137","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"leaf_thickness_mm",0.416666666666667
"7922",2020,"wet_season","March","QUE","NB",5,2,"BUF4137","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"plant_height_cm",5.6
"7923",2020,"wet_season","March","QUE","NB",5,2,"BUF4137","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"sla_cm2_g",85.0617283950617
"7924",2020,"wet_season","March","QUE","NB",5,2,"BUF4137","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"wet_mass_g",0.035
"7925",2020,"wet_season","March","QUE","NB",5,3,"BUE6490","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"dry_mass_g",0.005
"7926",2020,"wet_season","March","QUE","NB",5,3,"BUE6490","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"ldmc",0.416666666666667
"7927",2020,"wet_season","March","QUE","NB",5,3,"BUE6490","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"leaf_area_cm2",0.721
"7928",2020,"wet_season","March","QUE","NB",5,3,"BUE6490","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"leaf_thickness_mm",0.223333333333333
"7929",2020,"wet_season","March","QUE","NB",5,3,"BUE6490","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"plant_height_cm",47
"7930",2020,"wet_season","March","QUE","NB",5,3,"BUE6490","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"sla_cm2_g",144.2
"7931",2020,"wet_season","March","QUE","NB",5,3,"BUE6490","Graminoid","Juncaceae","Luzula racemosa",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",85.4995354862651,11.5984907258001,2.90197378793476,"wet_mass_g",0.012
"7932",2020,"wet_season","March","QUE","NB",5,1,"BJE0168","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"dry_mass_g",0.074
"7933",2020,"wet_season","March","QUE","NB",5,1,"BJE0168","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"ldmc",0.127147766323024
"7934",2020,"wet_season","March","QUE","NB",5,1,"BJE0168","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"leaf_area_cm2",5.307
"7935",2020,"wet_season","March","QUE","NB",5,1,"BJE0168","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"leaf_thickness_mm",0.529333333333333
"7936",2020,"wet_season","March","QUE","NB",5,1,"BJE0168","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"plant_height_cm",0.34
"7937",2020,"wet_season","March","QUE","NB",5,1,"BJE0168","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"sla_cm2_g",71.7162162162162
"7938",2020,"wet_season","March","QUE","NB",5,1,"BJE0168","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"wet_mass_g",0.582
"7939",2020,"wet_season","March","QUE","NB",5,2,"AJC2607","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"dry_mass_g",0.0702
"7940",2020,"wet_season","March","QUE","NB",5,2,"AJC2607","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"ldmc",0.149680170575693
"7941",2020,"wet_season","March","QUE","NB",5,2,"AJC2607","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"leaf_area_cm2",4.203
"7942",2020,"wet_season","March","QUE","NB",5,2,"AJC2607","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"leaf_thickness_mm",0.575
"7943",2020,"wet_season","March","QUE","NB",5,2,"AJC2607","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"plant_height_cm",0.33
"7944",2020,"wet_season","March","QUE","NB",5,2,"AJC2607","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"sla_cm2_g",59.8717948717949
"7945",2020,"wet_season","March","QUE","NB",5,2,"AJC2607","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"wet_mass_g",0.469
"7946",2020,"wet_season","March","QUE","NB",5,3,"AIY8963","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"dry_mass_g",0.07
"7947",2020,"wet_season","March","QUE","NB",5,3,"AIY8963","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"ldmc",0.178571428571429
"7948",2020,"wet_season","March","QUE","NB",5,3,"AIY8963","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"leaf_area_cm2",2.738
"7949",2020,"wet_season","March","QUE","NB",5,3,"AIY8963","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"leaf_thickness_mm",0.498666666666667
"7950",2020,"wet_season","March","QUE","NB",5,3,"AIY8963","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"plant_height_cm",0.21
"7951",2020,"wet_season","March","QUE","NB",5,3,"AIY8963","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"sla_cm2_g",39.1142857142857
"7952",2020,"wet_season","March","QUE","NB",5,3,"AIY8963","Forb","Asteraceae","Oreithales integrifolia",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",91.3661937853309,8.63380621466905,0,"wet_mass_g",0.392
"7953",2020,"wet_season","March","QUE","NB",5,1,"AXM4823","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"dry_mass_g",0.0227
"7954",2020,"wet_season","March","QUE","NB",5,1,"AXM4823","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"ldmc",0.231632653061224
"7955",2020,"wet_season","March","QUE","NB",5,1,"AXM4823","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"leaf_area_cm2",2.352
"7956",2020,"wet_season","March","QUE","NB",5,1,"AXM4823","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"leaf_thickness_mm",0.349666666666667
"7957",2020,"wet_season","March","QUE","NB",5,1,"AXM4823","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"plant_height_cm",0.1
"7958",2020,"wet_season","March","QUE","NB",5,1,"AXM4823","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"sla_cm2_g",103.612334801762
"7959",2020,"wet_season","March","QUE","NB",5,1,"AXM4823","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"wet_mass_g",0.098
"7960",2020,"wet_season","March","QUE","NB",5,2,"AXN6442","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"dry_mass_g",0.0278
"7961",2020,"wet_season","March","QUE","NB",5,2,"AXN6442","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"ldmc",0.248214285714286
"7962",2020,"wet_season","March","QUE","NB",5,2,"AXN6442","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"leaf_area_cm2",2.717
"7963",2020,"wet_season","March","QUE","NB",5,2,"AXN6442","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"leaf_thickness_mm",0.419
"7964",2020,"wet_season","March","QUE","NB",5,2,"AXN6442","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"plant_height_cm",0.1
"7965",2020,"wet_season","March","QUE","NB",5,2,"AXN6442","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"sla_cm2_g",97.7338129496403
"7966",2020,"wet_season","March","QUE","NB",5,2,"AXN6442","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"wet_mass_g",0.112
"7967",2020,"wet_season","March","QUE","NB",5,3,"AXO5399","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"dry_mass_g",NA
"7968",2020,"wet_season","March","QUE","NB",5,3,"AXO5399","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"ldmc",NA
"7969",2020,"wet_season","March","QUE","NB",5,3,"AXO5399","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"leaf_area_cm2",1.59
"7970",2020,"wet_season","March","QUE","NB",5,3,"AXO5399","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"leaf_thickness_mm",0.383666666666667
"7971",2020,"wet_season","March","QUE","NB",5,3,"AXO5399","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"plant_height_cm",0.8
"7972",2020,"wet_season","March","QUE","NB",5,3,"AXO5399","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"sla_cm2_g",12.3255813953488
"7973",2020,"wet_season","March","QUE","NB",5,3,"AXO5399","Forb","Asteraceae","Oritrophium hieracioides",2019,3893.1,-13.214258,-71.619377,"PFTC5","S/CS",62.5805897172842,37.4194102827159,0,"wet_mass_g",NA
"7974",2020,"wet_season","March","QUE","NB",5,1,"AWN8341","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"dry_mass_g",0.007
"7975",2020,"wet_season","March","QUE","NB",5,1,"AWN8341","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"ldmc",0.325581395348837
"7976",2020,"wet_season","March","QUE","NB",5,1,"AWN8341","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"leaf_area_cm2",0.647
"7977",2020,"wet_season","March","QUE","NB",5,1,"AWN8341","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"leaf_thickness_mm",0.142333333333333
"7978",2020,"wet_season","March","QUE","NB",5,1,"AWN8341","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"plant_height_cm",12
"7979",2020,"wet_season","March","QUE","NB",5,1,"AWN8341","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"sla_cm2_g",92.4285714285714
"7980",2020,"wet_season","March","QUE","NB",5,1,"AWN8341","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"wet_mass_g",0.0215
"7981",2020,"wet_season","March","QUE","NB",5,2,"AWO3114","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"dry_mass_g",0.0022
"7982",2020,"wet_season","March","QUE","NB",5,2,"AWO3114","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"ldmc",0.338461538461538
"7983",2020,"wet_season","March","QUE","NB",5,2,"AWO3114","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"leaf_area_cm2",0.2675
"7984",2020,"wet_season","March","QUE","NB",5,2,"AWO3114","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"leaf_thickness_mm",0.154
"7985",2020,"wet_season","March","QUE","NB",5,2,"AWO3114","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"plant_height_cm",7
"7986",2020,"wet_season","March","QUE","NB",5,2,"AWO3114","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"sla_cm2_g",121.590909090909
"7987",2020,"wet_season","March","QUE","NB",5,2,"AWO3114","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"wet_mass_g",0.0065
"7988",2020,"wet_season","March","QUE","NB",5,3,"AXC1228","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"dry_mass_g",0.008
"7989",2020,"wet_season","March","QUE","NB",5,3,"AXC1228","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"ldmc",0.181818181818182
"7990",2020,"wet_season","March","QUE","NB",5,3,"AXC1228","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"leaf_area_cm2",0.942
"7991",2020,"wet_season","March","QUE","NB",5,3,"AXC1228","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"leaf_thickness_mm",0.148333333333333
"7992",2020,"wet_season","March","QUE","NB",5,3,"AXC1228","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"plant_height_cm",8
"7993",2020,"wet_season","March","QUE","NB",5,3,"AXC1228","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"sla_cm2_g",117.75
"7994",2020,"wet_season","March","QUE","NB",5,3,"AXC1228","Graminoid","Poaceae","Polypogon NA",2019,3893.1,-13.214258,-71.619377,"PFTC5",NA,NA,NA,NA,"wet_mass_g",0.044
"7995",2020,"wet_season","March","QUE","NB",5,1,"AYU4285","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"dry_mass_g",0.00646
"7996",2020,"wet_season","March","QUE","NB",5,1,"AYU4285","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"ldmc",0.384523809523809
"7997",2020,"wet_season","March","QUE","NB",5,1,"AYU4285","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"leaf_area_cm2",0.5262
"7998",2020,"wet_season","March","QUE","NB",5,1,"AYU4285","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"leaf_thickness_mm",0.317333333333333
"7999",2020,"wet_season","March","QUE","NB",5,1,"AYU4285","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"plant_height_cm",3.2
"8000",2020,"wet_season","March","QUE","NB",5,1,"AYU4285","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"sla_cm2_g",81.4551083591331
"8001",2020,"wet_season","March","QUE","NB",5,1,"AYU4285","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"wet_mass_g",0.0168
"8002",2020,"wet_season","March","QUE","NB",5,2,"AYT0814","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"dry_mass_g",0.00428
"8003",2020,"wet_season","March","QUE","NB",5,2,"AYT0814","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"ldmc",0.382142857142857
"8004",2020,"wet_season","March","QUE","NB",5,2,"AYT0814","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"leaf_area_cm2",0.3444
"8005",2020,"wet_season","March","QUE","NB",5,2,"AYT0814","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"leaf_thickness_mm",0.296
"8006",2020,"wet_season","March","QUE","NB",5,2,"AYT0814","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"plant_height_cm",3.3
"8007",2020,"wet_season","March","QUE","NB",5,2,"AYT0814","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"sla_cm2_g",80.4672897196262
"8008",2020,"wet_season","March","QUE","NB",5,2,"AYT0814","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"wet_mass_g",0.0112
"8009",2020,"wet_season","March","QUE","NB",5,3,"AYK3180","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"dry_mass_g",0.033
"8010",2020,"wet_season","March","QUE","NB",5,3,"AYK3180","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"ldmc",0.333333333333333
"8011",2020,"wet_season","March","QUE","NB",5,3,"AYK3180","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"leaf_area_cm2",3.302
"8012",2020,"wet_season","March","QUE","NB",5,3,"AYK3180","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"leaf_thickness_mm",0.276
"8013",2020,"wet_season","March","QUE","NB",5,3,"AYK3180","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"plant_height_cm",1.8
"8014",2020,"wet_season","March","QUE","NB",5,3,"AYK3180","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"sla_cm2_g",100.060606060606
"8015",2020,"wet_season","March","QUE","NB",5,3,"AYK3180","Woody","Ericaceae","Vaccinium floribundum",2019,3893.1,-13.214258,-71.619377,"PFTC5","S",96.7915176439713,3.20848235602876,0,"wet_mass_g",0.099
"8016",2020,"wet_season","March","QUE","NB",5,1,"AIM4525","Forb","Asteraceae","Werneria nubigena",2019,3893.1,-13.214258,-71.619377,"PFTC5","CS",58.1587911944263,41.8412088055737,0,"dry_mass_g",0.0496
