country,project,course,id,year,month,date,gradient,site,treatment,plot_id,functional_group,family,taxon,genus,species,individual_nr,plant_height_cm,nr_leaves,number_leaves_scan,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_mm,area_flag,dry_flag,wet_flag
PE,T,PFTC3,GNU3445,2018,March,NA,1,WAY,C,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,72,1,5,0.182,0.092,3.886,42.23913043478261,0.5054945054945055,0.316,,,
PE,T,PFTC3,GWR6279,2018,March,NA,1,WAY,C,2,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,1,25,1,2,0.028,0.015,0.872,58.13333333333333,0.5357142857142857,0.247,,,
PE,T,PFTC3,GMH6375,2018,March,NA,1,WAY,C,2,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,64,1,8,0.757,0.314,21.98,70,0.4147952443857332,0.6263333333333333,,,
PE,T,PFTC3,GWU6103,2018,March,NA,1,WAY,B,4,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,5,65,2,16,0.172,0.0885,3.221,36.395480225988706,0.5145348837209303,0.399,,,
PE,T,PFTC3,GNS5589,2018,March,NA,1,WAY,C,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,4,NA,1,3,0.088,0.04,2.056,51.4,0.4545454545454546,0.30333333333333334,,,
PE,T,PFTC3,BXS3056,2018,March,NA,1,WAY,B,1,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,3,70,2,2,0.086,0.043,2.175,50.58139534883721,0.5,0.24433333333333335,,,
PE,T,PFTC3,BXK2416,2018,March,NA,1,WAY,B,1,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,4,60,2,3,0.1225,0.0555,2.5225,45.45045045045045,0.4530612244897959,0.251,,,
PE,T,PFTC3,BXM4153,2018,March,NA,1,WAY,B,1,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,2,72,3,4,0.12033333333333333,0.05933333333333333,2.656,44.76404494382023,0.49307479224376727,0.263,,,
PE,T,PFTC3,BPU8368,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,4,3,1,1,0.02,0.01,0.821,82.1,0.5,0.216,,,
PE,T,PFTC3,BXQ0905,2018,March,NA,1,WAY,B,1,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,1,72,2,5,0.136,0.077,3.4215,44.435064935064936,0.5661764705882353,0.30733333333333335,,,
PE,T,PFTC3,BXT7833,2018,March,NA,1,WAY,B,1,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,3,34,3,4,0.076,0.034999999999999996,1.6216666666666668,46.33333333333334,0.4605263157894737,0.228,,,
PE,T,PFTC3,BQB4939,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,3,9,1,2,0.012,0.011,0.702,63.81818181818182,0.9166666666666666,0.163,,,
PE,T,PFTC3,BXJ2089,2018,March,NA,1,WAY,B,1,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,2,23,2,3,0.1015,0.052,2.8805,55.394230769230774,0.5123152709359605,0.25133333333333335,,,
PE,T,PFTC3,BYO1300,2018,March,NA,1,WAY,C,3,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,5,15,6,8,0.004833333333333334,0.0033333333333333335,0.46883333333333327,140.64999999999998,0.6896551724137931,0.065,,,
PE,T,PFTC3,HCB5482,2018,March,NA,1,QUE,B,5,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,3,2,1,22,NA,NA,NA,NA,NA,0.198,,NA,
PE,T,PFTC3,BXY6500,2018,March,NA,1,WAY,C,3,Gramminoid,Cyperaceae,Carex boliviensis,Carex,boliviensis,2,11,2,2,0.046,0.016,2.3365,146.03125,0.34782608695652173,0.136,,,
PE,T,PFTC3,BWM1791,2018,March,NA,1,WAY,B,1,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,2,43,3,5,0.06533333333333334,0.042,1.6036666666666666,38.18253968253968,0.6428571428571428,0.30133333333333334,,,
PE,T,PFTC3,BXL4248,2018,March,NA,1,WAY,B,1,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,1,33,3,7,0.055,0.03866666666666667,1.5773333333333335,40.793103448275865,0.7030303030303031,0.3403333333333333,,,
PE,T,PFTC3,ARI6515,2018,March,NA,1,WAY,C,2,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,5,5,2,2,0.005,0.004,0.385,96.25,0.8,0.08266666666666667,,,
PE,T,PFTC3,ARK6341,2018,March,NA,1,WAY,C,2,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,3,47,1,2,0.056,0.026,1.495,57.50000000000001,0.46428571428571425,0.20333333333333334,,,
PE,T,PFTC3,BXX8117,2018,March,NA,1,WAY,C,3,Gramminoid,Cyperaceae,Carex boliviensis,Carex,boliviensis,4,18,3,3,0.044333333333333336,0.018,2.61,145,0.4060150375939849,0.14066666666666666,,,
PE,T,PFTC3,AOS1283,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,2,2,3,3,0.005,0.005,0.36833333333333335,73.66666666666667,1,0.07633333333333334,,,
PE,T,PFTC3,BXP6167,2018,March,NA,1,WAY,B,1,Gramminoid,Cyperaceae,Rhynchospora aristata,Rhynchospora,aristata,3,43,1,9,0.551,0.2,22.37,111.85,0.3629764065335753,0.15866666666666668,,,
PE,T,PFTC3,GNY3590,2018,March,NA,1,WAY,B,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,69,1,6,0.475,0.215,15.425,71.74418604651163,0.45263157894736844,0.26666666666666666,,,
PE,T,PFTC3,BWO4970,2018,March,NA,1,WAY,B,1,Gramminoid,Cyperaceae,Rhynchospora aristata,Rhynchospora,aristata,4,59,1,3,1.257,0.445,42.856,96.30561797752809,0.3540175019888624,0.274,,,
PE,T,PFTC3,HCQ3817,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,70,1,5,0.598,0.284,16.569,58.34154929577465,0.4749163879598662,0.357,,,
PE,T,PFTC3,HCP1662,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,99,1,6,0.752,0.343,21.509,62.708454810495624,0.45611702127659576,0.335,,,
PE,T,PFTC3,HFG6699,2018,March,NA,1,WAY,B,2,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,2,69,2,10,0.1665,0.091,3.5555,39.07142857142857,0.5465465465465466,0.2753333333333333,,,
PE,T,PFTC3,HFE6387,2018,March,NA,1,WAY,B,2,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,3,72,2,7,0.186,0.0915,3.9045,42.67213114754099,0.49193548387096775,0.2796666666666667,,,
PE,T,PFTC3,HFF1130,2018,March,NA,1,WAY,B,2,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,3,72,2,7,0.292,0.142,4.6685,32.87676056338028,0.4863013698630137,0.259,,,
PE,T,PFTC3,BYQ7015,2018,March,NA,1,WAY,C,3,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,92,1,7,0.563,0.257,17.341,67.47470817120623,0.45648312611012437,0.29366666666666663,,,
PE,T,PFTC3,HFD5047,2018,March,NA,1,WAY,B,2,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,5,65,2,6,0.2055,0.1,3.7145,37.144999999999996,0.4866180048661801,0.271,,,
PE,T,PFTC3,HGR7355,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,70,1,4,0.617,0.305,20.75,68.0327868852459,0.49432739059967584,0.43466666666666665,,,
PE,T,PFTC3,HHT1160,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,88,1,3,0.818,0.332,23.698,71.37951807228916,0.40586797066014674,0.4726666666666667,,,
PE,T,PFTC3,HHP6312,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,1,57,3,4,0.057666666666666665,0.04033333333333333,2.2256666666666667,55.18181818181819,0.6994219653179191,0.378,,,
PE,T,PFTC3,HHQ6585,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,2,54,2,2,0.0785,0.037,1.8889999999999998,51.05405405405405,0.47133757961783435,0.35033333333333333,,,
PE,T,PFTC3,CEQ3247,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,1,36,2,2,0.0525,0.0335,1.223,36.507462686567166,0.6380952380952382,0.4696666666666667,,,
PE,T,PFTC3,AHH9522,2018,March,NA,1,WAY,C,5,Gramminoid,Cyperaceae,Carex boliviensis,Carex,boliviensis,4,13,3,3,0.018333333333333333,0.01,1.4276666666666669,142.76666666666668,0.5454545454545454,0.206,,,
PE,T,PFTC3,AOR9703,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,3,9,2,2,0.0065,0.006,0.5155,85.91666666666666,0.9230769230769231,0.049999999999999996,,,
PE,T,PFTC3,AOQ7390,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,4,9,3,3,0.012666666666666666,0.004666666666666667,0.5733333333333334,122.85714285714285,0.368421052631579,0.134,,,
PE,T,PFTC3,AOP8484,2018,March,NA,1,WAY,B,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,5,67,1,5,0.708,0.356,17.88,50.2247191011236,0.5028248587570622,0.44266666666666665,,,
PE,T,PFTC3,BYK0027,2018,March,NA,1,WAY,C,3,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,5,82,1,8,0.488,0.215,17.637,82.03255813953488,0.4405737704918033,0.30833333333333335,,,
PE,T,PFTC3,BYG7145,2018,March,NA,1,WAY,C,3,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,4,81,1,5,0.739,0.29,21.594,74.46206896551725,0.39242219215155616,0.38366666666666666,,,
PE,T,PFTC3,HFH3105,2018,March,NA,1,WAY,B,2,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,1,76,1,4,0.232,0.113,4.184,37.02654867256637,0.4870689655172414,0.2693333333333333,,,
PE,T,PFTC3,GWZ7544,2018,March,NA,1,ACJ,C,1,Woody,Ericaceae,Gaultheria vaccinioides,Gaultheria,vaccinioides,1,50,1,3,0.035,0.13,1.047,8.053846153846154,3.714285714285714,0.311,, Dry_larger_Wet _,
PE,T,PFTC3,HGP3454,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,68,1,3,0.469,0.209,15.984,76.47846889952153,0.44562899786780386,0.407,,,
PE,T,PFTC3,ABL1894,2018,March,NA,1,QUE,B,2,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,5,6,5,8,0.0236,0.005,0.6186,123.72,0.21186440677966104,0.216,,,
PE,T,PFTC3,AGP4631,2018,March,NA,1,QUE,B,1,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,40,20,22,4.5e-4,2.5e-4,0.03555,142.2,0.5555555555555556,0.08666666666666667,,,
PE,T,PFTC3,HCJ1355,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,4,25,2,3,0.071,0.034,1.629,47.91176470588235,0.4788732394366198,0.23633333333333334,,,
PE,T,PFTC3,HBX9076,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,3,25,1,2,0.117,0.07,3.558,50.82857142857142,0.5982905982905983,0.228,,,
PE,T,PFTC3,HBY7323,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,2,45,1,3,0.096,0.044,2.39,54.31818181818183,0.4583333333333333,0.22233333333333333,,,
PE,T,PFTC3,HBJ6964,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,1,45,1,4,0.197,0.098,4.752,48.48979591836734,0.49746192893401014,0.30433333333333334,,,
PE,T,PFTC3,HBK2186,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,4,59,1,1,0.158,0.088,4.268,48.5,0.5569620253164557,0.317,,,
PE,T,PFTC3,HBL6186,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,52,1,3,0.187,0.105,4.238,40.36190476190477,0.5614973262032086,0.31566666666666665,,,
PE,T,PFTC3,HBM7353,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,62,1,2,0.183,0.088,4.725,53.69318181818182,0.4808743169398907,0.297,,,
PE,T,PFTC3,HBN6797,2018,March,NA,1,WAY,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,52,1,2,0.149,0.076,3.9989999999999997,52.618421052631575,0.5100671140939598,0.31633333333333336,,,
PE,T,PFTC3,HBZ1399,2018,March,NA,1,QUE,B,5,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,5,2,1,21,NA,NA,NA,NA,NA,0.23666666666666666,,NA,
PE,T,PFTC3,BQH5351,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,4,2,4,4,0.02475,0.006,0.97325,162.20833333333331,0.24242424242424243,0.159,,,
PE,T,PFTC3,BYH8392,2018,March,NA,1,WAY,C,3,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,5,69,2,7,0.1385,0.0865,3.2435,37.4971098265896,0.6245487364620937,0.37733333333333335,,,
PE,T,PFTC3,BYE5725,2018,March,NA,1,WAY,C,3,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,4,38,4,11,0.0415,0.025,1.18925,47.56999999999999,0.6024096385542169,0.24366666666666667,,,
PE,T,PFTC3,HKG1150,2018,March,NA,1,QUE,B,2,Forb,Caprifoliaceae,Belonanthus hispidus,Belonanthus,hispidus,1,1,2,5,0.0185,0.003,0.366,122,0.16216216216216217,0.22766666666666666,,,
PE,T,PFTC3,AYV3804,2018,March,NA,1,QUE,B,4,Forb,Caprifoliaceae,Belonanthus hispidus,Belonanthus,hispidus,3,1,10,11,0.008,0.002,0.27749999999999997,138.74999999999997,0.25,0.18066666666666667,,,
PE,T,PFTC3,HGW4201,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,1,17,4,5,0.00825,0.0025,0.48,192,0.30303030303030304,0.05533333333333333,,,
PE,T,PFTC3,AUW1130,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,1,6,1,1,0.131,0.039,5.85,150,0.29770992366412213,0.12466666666666666,,,
PE,T,PFTC3,AVV0956,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,3,7,1,2,0.229,0.082,2.2110000000000003,26.963414634146343,0.35807860262008734,0.41733333333333333,,,
PE,T,PFTC3,AXL1810,2018,March,NA,1,WAY,B,3,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2,44,1,1,0.021,0.01,0.725,72.5,0.47619047619047616,0.15266666666666667,,,
PE,T,PFTC3,AXX3606,2018,March,NA,1,WAY,B,3,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,3,44,1,1,0.03,0.014,0.775,55.357142857142854,0.4666666666666667,0.16666666666666666,,,
PE,T,PFTC3,ATM6866,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Gamochaeta coarctata,Gamochaeta,coarctata,3,5,1,2,0.008,0.008,0.769,96.125,1,0.09833333333333333,,,
PE,T,PFTC3,HHW5662,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,3,38,2,3,0.078,0.0465,1.6405,35.27956989247312,0.5961538461538461,0.29433333333333334,,,
PE,T,PFTC3,CEO5249,2018,March,NA,1,QUE,B,4,Forb,Orobanchaceae,Bartsia tricophylla,Bartsia,tricophylla,1,14,10,10,0.0082,0.0015,0.3525,234.99999999999997,0.18292682926829268,0.19233333333333333,,,
PE,T,PFTC3,HHV3850,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,4,57,2,5,0.1355,0.0785,2.713,34.560509554140125,0.5793357933579335,0.24633333333333332,,,
PE,T,PFTC3,HGA0454,2018,March,NA,1,WAY,C,1,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,1,26,1,4,0.176,0.081,3.754,46.34567901234568,0.46022727272727276,0.24066666666666667,,,
PE,T,PFTC3,AIV4815,2018,March,NA,1,ACJ,C,4,Fern,Polypodiaceae,Melpomene moniliformis,Melpomene,moniliformis,2,21,1,NA,0.586,NA,NA,NA,NA,0.2733333333333333,,NA,
PE,T,PFTC3,AAS6673,2018,March,NA,1,QUE,B,4,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,3,2,1,22,NA,NA,NA,NA,NA,0.18566666666666667,,NA,
PE,T,PFTC3,AIL5902,2018,March,NA,1,ACJ,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,17,5,5,0.0222,NA,0.5972,NA,NA,0.4043333333333333,,NA,
PE,T,PFTC3,AID1739,2018,March,NA,1,ACJ,C,4,Fern,Polypodiaceae,Melpomene moniliformis,Melpomene,moniliformis,3,30,1,1,0.482,NA,12.6,NA,NA,0.13633333333333333,,NA,
PE,T,PFTC3,GUZ5836,2018,March,NA,1,ACJ,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,5,29,5,5,0.0224,NA,0.5492,NA,NA,0.44033333333333335,,NA,
PE,T,PFTC3,AAK3619,2018,March,NA,1,ACJ,C,2,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,1,42,1,2,1.238,0.328,15.2,46.34146341463414,0.2649434571890146,0.7313333333333333,,,
PE,T,PFTC3,AQX5775,2018,March,NA,1,ACJ,C,1,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,3,31,1,4,0.774,0.157,9.773,62.2484076433121,0.20284237726098192,0.40700000000000003,,,
PE,T,PFTC3,HGT9341,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,3,24,2,3,0.0125,0.007,0.943,134.7142857142857,0.5599999999999999,0.06466666666666666,,,
PE,T,PFTC3,HHF2890,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,5,25,5,11,0.0106,0.005,0.6056,121.12,0.4716981132075472,0.072,,,
PE,T,PFTC3,HIF3576,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,4,22,2,2,0.039,0.0275,1.1235,40.85454545454545,0.7051282051282052,0.32566666666666666,,,
PE,T,PFTC3,HIE0773,2018,March,NA,1,WAY,C,5,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,5,27,2,2,0.045,0.027,1.1555,42.7962962962963,0.6,0.26066666666666666,,,
PE,T,PFTC3,ADU4173,2018,March,NA,1,WAY,B,3,Gramminoid,Cyperaceae,Rhynchospora aristata,Rhynchospora,aristata,3,78,1,5,0.09,0.514,40.908,79.58754863813229,5.711111111111111,0.20333333333333334,, Dry_larger_Wet _,
PE,T,PFTC3,HAB8196,2018,March,NA,1,QUE,B,4,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,1,14,1,1,0.364,0.05,6.833,136.66,0.13736263736263737,0.49133333333333334,,,
PE,T,PFTC3,AWG4323,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Werneria villosa,Werneria,villosa,2,2,10,10,0.0034000000000000002,0.0021999999999999997,0.132,60.000000000000014,0.6470588235294116,0.18133333333333335,,,
PE,T,PFTC3,ARS2775,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,2,2,1,2,0.06,0.017,2.2110000000000003,130.05882352941177,0.2833333333333334,0.09533333333333334,,,
PE,T,PFTC3,ARW4466,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,1,3,1,1,0.038,0.013,1.512,116.30769230769232,0.34210526315789475,0.11433333333333334,,,
PE,T,PFTC3,ACQ1475,2018,March,NA,1,QUE,B,2,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,5,NA,1,11,NA,NA,NA,NA,NA,0.151,,NA,
PE,T,PFTC3,AIQ6033,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,4,NA,1,2,0.241,0.05,7.911,158.21999999999997,0.2074688796680498,0.14400000000000002,,,
PE,T,PFTC3,ACZ6825,2018,March,NA,1,QUE,B,2,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,2,4,20,20,0.00205,0.0014,0.0448,32,0.6829268292682926,0.15666666666666668,,,
PE,T,PFTC3,ABU0409,2018,March,NA,1,QUE,B,2,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,3,4,2,2,0.016,0.006,0.8995,149.91666666666666,0.375,0.21266666666666667,,,
PE,T,PFTC3,GZW6619,2018,March,NA,1,QUE,B,4,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,5,5,20,21,0.00135,5.499999999999999e-4,0.06294999999999999,114.45454545454545,0.40740740740740733,0.099,,,
PE,T,PFTC3,GZT1957,2018,March,NA,1,QUE,B,4,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,5,1,1,18,NA,NA,NA,NA,NA,0.198,,NA,
PE,T,PFTC3,CEY0200,2018,March,NA,1,QUE,B,4,Forb,Orobanchaceae,Bartsia tricophylla,Bartsia,tricophylla,4,10,10,10,0.005,0.0010999999999999998,0.1893,172.09090909090912,0.21999999999999997,0.16366666666666665,,,
PE,T,PFTC3,ARB0447,2018,March,NA,1,QUE,B,2,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,17,20,22,9.5e-4,4.5e-4,0.06720000000000001,149.33333333333337,0.47368421052631576,0.133,,,
PE,T,PFTC3,GNC6988,2018,March,NA,1,WAY,C,2,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,2,1,2,3,0.007,0.0035,0.46849999999999997,133.85714285714283,0.5,0.114,,,
PE,T,PFTC3,GMQ5584,2018,March,NA,1,WAY,C,2,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,5,68,1,2,0.606,0.247,17.621000000000002,71.34008097165993,0.4075907590759076,0.45366666666666666,,,
PE,T,PFTC3,BXA1071,2018,March,NA,1,WAY,B,4,Gramminoid,Cyperaceae,Rhynchospora aristata,Rhynchospora,aristata,2,29,1,2,0.45,0.182,19.838,109.00000000000001,0.40444444444444444,0.21033333333333332,,,
PE,T,PFTC3,GVX5732,2018,March,NA,1,ACJ,B,5,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,5,16,1,143,NA,NA,NA,NA,NA,0.039,,NA,
PE,T,PFTC3,BAB2086,2018,March,NA,1,WAY,B,4,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,18,1,118,NA,NA,NA,NA,NA,0.06433333333333333,,NA,
PE,T,PFTC3,GWC7818,2018,March,NA,1,ACJ,B,5,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,4,14,1,301,NA,NA,NA,NA,NA,0.065,,NA,
PE,T,PFTC3,GVN3872,2018,March,NA,1,QUE,B,5,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,6,1,386,NA,NA,NA,NA,NA,0.12266666666666667,,NA,
PE,T,PFTC3,BXD3086,2018,March,NA,1,WAY,B,4,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,75,1,2,0.216,0.091,8.620999999999999,94.73626373626372,0.4212962962962963,0.352,,,
PE,T,PFTC3,BWT5330,2018,March,NA,1,WAY,B,4,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,75,1,3,0.474,0.223,15.459,69.32286995515695,0.4704641350210971,0.38666666666666666,,,
PE,T,PFTC3,BWU0944,2018,March,NA,1,WAY,B,4,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,4,43,1,4,0.619,0.301,18.650000000000002,61.96013289036546,0.4862681744749596,0.3323333333333333,,,
PE,T,PFTC3,BWV6314,2018,March,NA,1,WAY,B,4,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,5,72,1,2,0.428,0.169,16.293,96.40828402366863,0.39485981308411217,0.2743333333333333,,,
PE,T,PFTC3,BWY2440,2018,March,NA,1,WAY,B,4,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,2,26,2,2,0.1995,0.0795,10.484,131.874213836478,0.39849624060150374,0.21566666666666667,,,
PE,T,PFTC3,BXC2691,2018,March,NA,1,WAY,B,4,Gramminoid,Cyperaceae,Rhynchospora aristata,Rhynchospora,aristata,3,48,1,4,0.725,0.325,27.884,85.79692307692308,0.4482758620689655,0.20266666666666666,,,
PE,T,PFTC3,BWX6281,2018,March,NA,1,WAY,B,4,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,1,22,2,3,0.1365,0.0375,5.733499999999999,152.89333333333332,0.2747252747252747,0.245,,,
PE,T,PFTC3,ARN1263,2018,March,NA,1,QUE,B,1,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,2,2,1,2,0.067,0.017,2.0759999999999996,122.1176470588235,0.2537313432835821,0.132,,,
PE,T,PFTC3,EIR7867,2018,March,2018-03-13T00:00:00Z,1,PIL,B,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,20,5,5,0.0086,0.0052,0.3196,61.46153846153846,0.6046511627906976,0.40800000000000003,,,
PE,T,PFTC3,EIH9044,2018,March,2018-03-13T00:00:00Z,1,PIL,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,46,5,5,0.028000000000000004,0.0066,0.7194,109,0.23571428571428568,0.5396666666666666,,,
PE,T,PFTC3,EIT1764,2018,March,2018-03-13T00:00:00Z,1,PIL,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,10,5,10,0.014000000000000002,0.0078,0.5736,73.53846153846155,0.557142857142857,0.66,,,
PE,T,PFTC3,EIL3689,2018,March,2018-03-13T00:00:00Z,1,PIL,C,5,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,2,2,2,10,0.017,0.008,1.8099999999999998,226.24999999999997,0.47058823529411764,0.251,,,
